,dates,txs
286,2019-06-23,996
287,2019-06-24,1702
288,2019-06-25,1406
289,2019-06-26,2483
290,2019-06-27,2457
291,2019-06-28,1982
292,2019-06-29,1482
293,2019-06-30,1072
294,2019-07-01,1580
295,2019-07-02,1595
296,2019-07-03,1469
297,2019-07-04,1112
298,2019-07-05,991
299,2019-07-06,772
300,2019-07-07,740
301,2019-07-08,1249
302,2019-07-09,1385
303,2019-07-10,1389
304,2019-07-11,1393
305,2019-07-12,1257
306,2019-07-13,850
307,2019-07-14,1051
308,2019-07-15,1643
309,2019-07-16,1314
310,2019-07-17,1529
311,2019-07-18,1261
312,2019-07-19,917
313,2019-07-20,843
314,2019-07-21,678
315,2019-07-22,864
316,2019-07-23,919
317,2019-07-24,924
318,2019-07-25,869
319,2019-07-26,971
320,2019-07-27,1149
321,2019-07-28,709
322,2019-07-29,890
323,2019-07-30,844
324,2019-07-31,979
325,2019-08-01,1231
326,2019-08-02,1164
327,2019-08-03,748
328,2019-08-04,594
329,2019-08-05,1072
330,2019-08-06,1009
331,2019-08-07,1074
332,2019-08-08,1025
333,2019-08-09,1000
334,2019-08-10,694
335,2019-08-11,471
336,2019-08-12,887
337,2019-08-13,852
338,2019-08-14,1104
339,2019-08-15,1277
340,2019-08-16,1050
341,2019-08-17,647
342,2019-08-18,568
343,2019-08-19,708
344,2019-08-20,841
345,2019-08-21,894
346,2019-08-22,843
347,2019-08-23,790
348,2019-08-24,649
349,2019-08-25,600
350,2019-08-26,816
351,2019-08-27,821
352,2019-08-28,985
353,2019-08-29,1106
354,2019-08-30,849
355,2019-08-31,517
356,2019-09-01,497
357,2019-09-02,727
358,2019-09-03,907
359,2019-09-04,863
360,2019-09-05,824
361,2019-09-06,1009
362,2019-09-07,638
363,2019-09-08,543
364,2019-09-09,754
365,2019-09-10,697
366,2019-09-11,870
367,2019-09-12,961
368,2019-09-13,887
369,2019-09-14,608
370,2019-09-15,494
371,2019-09-16,1081
372,2019-09-17,1252
373,2019-09-18,988
374,2019-09-19,1055
375,2019-09-20,863
376,2019-09-21,597
377,2019-09-22,525
378,2019-09-23,681
379,2019-09-24,1726
380,2019-09-25,1301
381,2019-09-26,967
382,2019-09-27,876
383,2019-09-28,562
384,2019-09-29,547
385,2019-09-30,759
386,2019-10-01,853
387,2019-10-02,866
388,2019-10-03,912
389,2019-10-04,1038
390,2019-10-05,619
391,2019-10-06,572
392,2019-10-07,957
393,2019-10-08,962
394,2019-10-09,1261
395,2019-10-10,1177
396,2019-10-11,1162
397,2019-10-12,606
398,2019-10-13,578
399,2019-10-14,751
400,2019-10-15,853
401,2019-10-16,1028
402,2019-10-17,897
403,2019-10-18,993
404,2019-10-19,666
405,2019-10-20,665
406,2019-10-21,914
407,2019-10-22,856
408,2019-10-23,1302
409,2019-10-24,1006
410,2019-10-25,1114
411,2019-10-26,1221
412,2019-10-27,1314
413,2019-10-28,1851
414,2019-10-29,1251
415,2019-10-30,977
416,2019-10-31,986
417,2019-11-01,1147
418,2019-11-02,688
419,2019-11-03,594
420,2019-11-04,911
421,2019-11-05,1192
422,2019-11-06,1050
423,2019-11-07,1130
424,2019-11-08,1155
425,2019-11-09,792
426,2019-11-10,629
427,2019-11-11,792
428,2019-11-12,1063
429,2019-11-13,891
430,2019-11-14,965
431,2019-11-15,1152
432,2019-11-16,699
433,2019-11-17,613
