,dates,txs
253,2018-08-08,12
254,2018-08-09,23
255,2018-08-10,11
256,2018-08-11,10
257,2018-08-12,13
258,2018-08-13,31
259,2018-08-14,12
260,2018-08-15,15
261,2018-08-16,8
262,2018-08-17,12
263,2018-08-18,8
264,2018-08-19,6
265,2018-08-20,18
266,2018-08-21,23
267,2018-08-22,12
268,2018-08-23,7
269,2018-08-24,7
270,2018-08-25,15
271,2018-08-26,8
272,2018-08-27,11
273,2018-08-28,12
274,2018-08-29,23
275,2018-08-30,28
276,2018-08-31,14
277,2018-09-01,7
278,2018-09-02,8
279,2018-09-03,18
280,2018-09-04,32
281,2018-09-05,24
282,2018-09-06,36
283,2018-09-07,39
284,2018-09-08,12
285,2018-09-09,10
286,2018-09-10,14
287,2018-09-11,44
288,2018-09-12,22
289,2018-09-13,19
290,2018-09-14,18
291,2018-09-15,20
292,2018-09-16,12
293,2018-09-17,42
294,2018-09-18,76
295,2018-09-19,20
296,2018-09-20,61
297,2018-09-21,45
298,2018-09-22,85
299,2018-09-23,14
300,2018-09-24,21
301,2018-09-25,24
302,2018-09-26,11
303,2018-09-27,33
304,2018-09-28,35
305,2018-09-29,25
306,2018-09-30,27
307,2018-10-01,11
308,2018-10-02,14
309,2018-10-03,16
310,2018-10-04,13
311,2018-10-05,21
312,2018-10-06,5
313,2018-10-07,15
314,2018-10-08,19
315,2018-10-09,24
316,2018-10-10,16
317,2018-10-11,37
318,2018-10-12,30
319,2018-10-13,13
320,2018-10-14,12
321,2018-10-15,59
322,2018-10-16,23
323,2018-10-17,18
324,2018-10-18,29
325,2018-10-19,15
326,2018-10-20,13
327,2018-10-21,18
328,2018-10-22,11
329,2018-10-23,14
330,2018-10-24,13
331,2018-10-25,17
332,2018-10-26,14
333,2018-10-27,16
334,2018-10-28,7
335,2018-10-29,10
336,2018-10-30,23
337,2018-10-31,17
338,2018-11-01,22
339,2018-11-02,13
340,2018-11-03,20
341,2018-11-04,13
342,2018-11-05,14
343,2018-11-06,18
344,2018-11-07,19
345,2018-11-08,15
346,2018-11-09,19
347,2018-11-10,11
348,2018-11-11,14
349,2018-11-12,9
350,2018-11-13,10
351,2018-11-14,18
352,2018-11-15,34
353,2018-11-16,19
354,2018-11-17,11
355,2018-11-18,8
356,2018-11-19,29
357,2018-11-20,22
358,2018-11-21,25
359,2018-11-22,48
360,2018-11-23,31
361,2018-11-24,28
362,2018-11-25,62
363,2018-11-26,17
364,2018-11-27,39
365,2018-11-28,25
366,2018-11-29,139
367,2018-11-30,11
368,2018-12-01,12
369,2018-12-02,13
370,2018-12-03,19
371,2018-12-04,21
372,2018-12-05,24
373,2018-12-06,41
374,2018-12-07,45
375,2018-12-08,31
376,2018-12-09,36
377,2018-12-10,39
378,2018-12-11,30
379,2018-12-12,111
380,2018-12-13,23
381,2018-12-14,15
382,2018-12-15,28
383,2018-12-16,20
384,2018-12-17,80
385,2018-12-18,61
386,2018-12-19,38
387,2018-12-20,33
388,2018-12-21,28
389,2018-12-22,45
390,2018-12-23,64
391,2018-12-24,24
392,2018-12-25,23
393,2018-12-26,13
394,2018-12-27,18
395,2018-12-28,31
396,2018-12-29,21
397,2018-12-30,19
398,2018-12-31,9
399,2019-01-01,7
400,2019-01-02,22
401,2019-01-03,19
402,2019-01-04,16
403,2019-01-05,20
404,2019-01-06,16
405,2019-01-07,18
406,2019-01-08,22
407,2019-01-09,22
408,2019-01-10,28
409,2019-01-11,21
410,2019-01-12,8
411,2019-01-13,20
412,2019-01-14,22
413,2019-01-15,15
414,2019-01-16,11
415,2019-01-17,7
416,2019-01-18,12
417,2019-01-19,13
418,2019-01-20,10
419,2019-01-21,58
420,2019-01-22,40
421,2019-01-23,10
422,2019-01-24,28
423,2019-01-25,12
424,2019-01-26,8
425,2019-01-27,10
426,2019-01-28,33
427,2019-01-29,23
428,2019-01-30,24
429,2019-01-31,12
430,2019-02-01,26
431,2019-02-02,7
432,2019-02-03,3
433,2019-02-04,9
434,2019-02-05,5
435,2019-02-06,6
436,2019-02-07,4
437,2019-02-08,8
438,2019-02-09,15
439,2019-02-10,7
440,2019-02-11,11
441,2019-02-12,12
442,2019-02-13,8
443,2019-02-14,19
444,2019-02-15,15
445,2019-02-16,14
446,2019-02-17,9
447,2019-02-18,23
448,2019-02-19,49
449,2019-02-20,16
450,2019-02-21,16
451,2019-02-22,108
452,2019-02-23,27
453,2019-02-24,71
454,2019-02-25,42
455,2019-02-26,40
456,2019-02-27,20
457,2019-02-28,30
458,2019-03-01,29
459,2019-03-02,23
460,2019-03-03,19
461,2019-03-04,26
462,2019-03-05,65
463,2019-03-06,46
464,2019-03-07,30
465,2019-03-08,30
466,2019-03-09,23
467,2019-03-10,20
468,2019-03-11,26
469,2019-03-12,35
470,2019-03-13,35
471,2019-03-14,33
472,2019-03-15,42
473,2019-03-16,30
474,2019-03-17,21
475,2019-03-18,95
476,2019-03-19,78
477,2019-03-20,57
478,2019-03-21,69
479,2019-03-22,73
480,2019-03-23,55
481,2019-03-24,48
482,2019-03-25,98
